,key,ra,dec,name,host,confirmed_real,confirmed_dwarf,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,ref_metallicity_photometric,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,rhalf_physical,rhalf_sph_physical,surface_brightness_rhalf,mass_HI,mass_HI_ul,metallicity,metallicity_em,metallicity_ep,metallicity_type,ll,bb,peri,peri16,peri50,peri84,apo,apo16,apo50,apo84,ecc,ecc16,ecc50,ecc84,fperi,fperi16,fperi50,fperi84,Lz,Lz16,Lz50,Lz84,E,E16,E50,E84
10,tucana_2,342.9796,-58.5689,Tucana II,MW,1,1,12.89,1.98,1.71,107.0,18.0,18.0,0.39,0.2,0.1,,Koposov2015ApJ...805..130K,18.75,0.2,0.2,Vivas2020ApJS..247...35V,15.0,0.1,0.1,Koposov2015ApJ...805..130K,-124.7,1.0,1.0,3.8,0.7,1.1,,Chiti2023AJ....165...55C,0.911,0.026,0.024,-1.28,0.029,0.029,Pace2022ApJ...940..136P,-2.77,,,,,,,Chiti2021NatAs...5..392C,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,Putman2021ApJ...913...53P,-3.75,0.1,0.1,3.7330299956639816,56.23413251903491,4.947994119898432,5.4253676671133135,210.85263589815068,164.68117311875952,30.903826714838225,,2.3035390502740514,-2.77,,,spectroscopic,328.0862902061551,-52.32481854259339,34.8853061776479,47.35570218690391,52.24463512443643,57.400497913894796,161.78566783847333,107.53997245260953,155.97982570746262,214.7774931257469,0.6452419442963828,0.40308323397729345,0.5070247177755041,0.5838830269811176,0.13905012222587113,0.0,0.0,0.0,-6.570615970370088,-8.310828556178473,-6.469316038754981,-4.949068179728438,0.02517650987774818,0.013010118977242304,0.024417650281833098,0.03781373906584622
11,horologium_2,49.131,-50.009,Horologium II,MW,1,0,1.69,0.17,0.18,103.0,14.0,11.0,0.23,0.08,0.07,,Richstein2024arXiv240208731R,19.46,0.2,0.2,Kim2015ApJ...808L..39K,17.39,0.1,0.1,Richstein2024arXiv240208731R,,,,,,,,,0.967,0.171,0.173,-0.771,0.23,0.22,Pace2022ApJ...940..136P,,,,,,,,,,,,,,,,2.83,1.31,1.31,1.09,0.37,0.37,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.54,Putman2021ApJ...913...53P,-2.0700000000000003,0.1,0.1,3.0610299956639815,77.98301105232593,6.861659686992979,7.523660236142476,38.33653188141574,33.64017019955458,29.134903949387002,,2.8885690459380333,,,,,262.4593287760436,-54.143039803994554,,,,,,,,,,,,,,,,,,,,,,,,
12,triangulum_2,33.3155,36.1691,Triangulum II,MW,1,1,2.5,0.3,0.3,73.0,17.0,17.0,0.3,0.1,0.1,,Carlin2017AJ....154..267C,17.27,0.11,0.11,Carlin2017AJ....154..267C,15.97,0.25,0.23,Richstein2024arXiv240208731R,-381.7,1.1,1.1,,,,4.2,Kirby2017ApJ...838...83K,0.575,0.06,0.06,0.112,0.067,0.069,Pace2022ApJ...940..136P,-2.24,0.05,0.05,0.53,0.12,0.38,,Kirby2017ApJ...838...83K,2.1,0.6,0.6,11.8,2.7,2.7,Carlin2017AJ....154..267C,2.0,0.4,0.4,1.45,0.45,0.45,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.58,Putman2021ApJ...913...53P,-1.299999999999999,0.25,0.23,2.753029995663981,28.44461107447914,1.4050274333906785,1.478035291602751,20.68550490412096,17.306735081952592,28.461688623521738,,2.043603279678001,-2.24,0.05,0.05,spectroscopic,140.89674700699445,-23.831870594701375,11.193235526445676,33.153711498249834,34.5063485349173,35.93200941573709,102.91047167061491,96.43906664062138,102.4751089793777,109.30824057587367,0.8038059270569603,0.4829122589481597,0.49780197116249886,0.5132311606719752,0.2550476280686538,0.0,0.0,0.0,-2.9384280691866214,-3.1816691000598376,-2.920422406880681,-2.663567831865958,0.008751608736561715,0.006397948681520057,0.0086099256231475,0.01094377483476483
13,SMC,13.158,-72.8003,SMC,LMC,1,1,,,,,,,,,,,,18.99,0.1,0.1,Cioni2000A&A...359..601C,2.2,0.2,0.2,deVaucouleurs1991rc3..book.....D,145.6,0.6,0.6,27.6,0.5,0.5,,Harris2006AJ....131.2514H,-0.83,0.02,0.02,-1.21,0.01,0.01,Zivick2018ApJ...864...55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476675.0,4145.0,4145.0,,Bruns2005A&A...432...45B,-16.79,0.2,0.2,8.949029995663981,62.805835881331795,2.826728255780914,2.959947854210192,,,,8.646397661354968,,,,,,302.808527061477,-44.32766631450471,60.15872025688682,57.49562513888146,60.23880245121464,63.10759648699933,2700.532629606722,337.9649002503764,364.1334868733304,391.1621975363124,0.9564176413564965,0.7081233716895351,0.7161049435142512,0.7227145780983139,0.0,0.0,0.0,0.0,17.11339734811438,15.824268585799155,17.131110944834028,18.55749003368295,0.0918141261273202,0.0818042811098361,0.09210775412774123,0.10329318656202278
14,aquarius_2,338.4813,-9.3274,Aquarius II,MW,1,1,5.1,0.8,0.8,121.0,9.0,9.0,0.39,0.09,0.09,,Torrealba2016MNRAS.463..712T,20.16,0.07,0.07,Torrealba2016MNRAS.463..712T,15.8,0.14,0.14,Torrealba2016MNRAS.463..712T,-65.3,1.8,1.8,4.7,1.2,1.8,,Bruce2023ApJ...950..167B,-0.179,0.113,0.119,-0.466,0.095,0.096,Pace2022ApJ...940..136P,-2.57,0.17,0.17,0.36,0.14,0.2,,Bruce2023ApJ...950..167B,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,Putman2021ApJ...913...53P,-4.359999999999999,0.14,0.14,3.9770299956639814,107.64652136298349,3.4147784236531322,3.5266513651757094,159.69682921871046,124.72721086487537,29.69041824434686,,3.255719221656933,-2.57,0.17,0.17,spectroscopic,55.10824380657448,-53.008499689781964,78.86250965438417,39.75502256500259,81.03015901620029,102.12406107281524,114.54368157229307,102.7138255877706,107.38852548352807,150.52572882264926,0.1844882611647608,0.09618716139249464,0.22555737055244773,0.45047022487858573,0.7370576882602065,0.054461719792366164,1.0,1.0,-8.474223644584,-11.856831759176854,-8.30583134572344,-5.015877313293129,0.023647016884094787,0.015809084167499998,0.024095229311656273,0.036131939798723374
15,pictor_2,101.18,-59.897,Pictor II,MW,1,0,3.8,1.0,1.5,14.0,66.0,60.0,0.13,0.13,0.22,,DrlicaWagner2016ApJ...833L...5D,18.3,0.15,0.12,DrlicaWagner2016ApJ...833L...5D,15.1,0.5,0.4,DrlicaWagner2016ApJ...833L...5D,,,,,,,,,1.15,0.06,0.06,1.14,0.05,0.06,Battaglia2022A&A...657A..54B,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,0.3,0.3,DrlicaWagner2016ApJ...833L...5D,,,,0.58,Putman2021ApJ...913...53P,-3.200000000000001,0.5,0.4,3.513029995663982,45.708818961487516,3.050867081328171,2.5970612424897723,50.525394578144905,47.126950703723594,28.736959093278074,,2.4556032796780016,-1.8,0.3,0.3,photometric,269.63296382624173,-24.05200365416436,,,,,,,,,,,,,,,,,,,,,,,,
16,grus_2,331.025,-46.442,Grus II,MW,1,1,5.9,0.5,0.5,,,,,,,0.21,Simon2020ApJ...892..137S,18.71,0.1,0.1,MartinezVazquez2019MNRAS.490.2183M,15.21,0.3,0.3,Simon2020ApJ...892..137S,-110.0,0.5,0.5,,,,2.0,Simon2020ApJ...892..137S,0.384,0.033,0.033,-1.484,0.04,0.039,Pace2022ApJ...940..136P,-2.51,0.11,0.11,,,,0.45,Simon2020ApJ...892..137S,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,Putman2021ApJ...913...53P,-3.5,0.3,0.3,3.6330299956639815,55.20774392807573,2.484757785793512,2.6018608124961418,94.7497622407115,94.7497622407115,29.953501674284826,,2.6343265364987074,-2.51,0.11,0.11,spectroscopic,351.13858208824547,-51.94142534103433,28.055125532334586,22.757764689715327,27.84816625853609,52.19257627376265,75.68428070910878,67.3737739981596,75.2770054224317,87.39081880740306,0.45912307485086207,0.28624835004245963,0.45862957547952377,0.4957887378140427,0.4761374667772228,0.0,0.47960009357288835,0.5767120680046101,-4.630133910326256,-5.417498186677613,-4.593041475917013,-3.8724455030021034,0.00306279569580249,-0.002382399824554001,0.002792803062668608,0.008753272229846527
17,hercules_1,247.7722,12.7852,Hercules,MW,1,1,5.63,0.46,0.46,-73.0,2.0,2.0,0.69,0.03,0.03,,Munoz2018ApJ...860...66M,20.58,0.1,0.1,MutluPakdil2020ApJ...902..106M,14.773,0.17,0.17,Munoz2018ApJ...860...66M,45.0,1.1,1.1,5.1,0.9,0.9,,Simon2007ApJ...670..313S,-0.035,0.042,0.042,-0.339,0.036,0.035,Pace2022ApJ...940..136P,-2.47,0.12,0.13,0.47,0.08,0.11,,Simon2019ARA&A..57..375S,3.29,0.54,0.54,39.9,4.7,4.7,Munoz2018ApJ...860...66M,5.99,0.58,0.58,1.19,0.17,0.17,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.37,Putman2021ApJ...913...53P,-5.806999999999999,0.17,0.17,4.555829995663981,130.61708881318404,5.878737388889974,6.155793746400917,213.91168665117192,119.10098657292576,28.14318935510834,,3.1723770101820583,-2.47,0.12,0.13,spectroscopic,28.72766811873902,36.85627713367329,55.0325993849948,42.621124599613374,56.50095416708315,70.65811098135674,232.6404316542718,120.71987645960138,126.25021255527334,132.3076120353058,0.6173947958473521,0.29309445829856623,0.38009850161480535,0.48661765913470334,0.3946960993430776,0.9666984960912214,1.0,1.0,-0.9242912165839562,-3.2097629116126485,-0.8929247584456951,1.4735336715251384,0.034859599259110564,0.03151245179331438,0.0352630887550686,0.039502901915084376
18,ursa_major_1,158.7706,51.9479,Ursa Major I,MW,1,1,8.31,0.35,0.35,67.0,2.0,2.0,0.59,0.03,0.03,,Munoz2018ApJ...860...66M,19.94,0.13,0.13,Garofalo2013ApJ...767...62G,14.8,0.38,0.38,Munoz2018ApJ...860...66M,-55.3,1.4,1.4,7.0,1.0,1.0,,Simon2007ApJ...670..313S,-0.401,0.036,0.036,-0.613,0.042,0.04,Pace2022ApJ...940..136P,-2.16,0.13,0.11,0.62,0.08,0.1,,Simon2019ARA&A..57..375S,13.3,2.9,2.9,24.0,1.9,1.9,Munoz2018ApJ...860...66M,8.34,0.34,0.34,0.47,0.08,0.08,Munoz2018ApJ...860...66M,,,,,,,,,,,,3.11,Putman2021ApJ...913...53P,-5.140000000000001,0.38,0.38,4.289029995663982,97.27472237769662,5.652673365496511,6.00141819844319,235.1403395469085,150.56328073509997,29.319206774715205,,3.8409356751419024,-2.16,0.13,0.11,spectroscopic,159.36239294585368,54.42675814621374,51.45228655692457,34.26131303227369,51.248739014108395,76.36657375580837,101.85319505220237,96.0046135493939,101.5316944746419,107.38214756433354,0.32876129389672926,0.16246682984532662,0.32845621095457544,0.4785935616936824,0.9999632958555966,0.9995825272654589,0.9999999999999997,1.0,7.4592667033730775,5.360606208072324,7.371701885126912,9.429745505267782,0.016603942227622077,0.0119781110714112,0.016500620322143816,0.021663240448598936
19,tucana_5,354.347,-63.266,Tucana V,MW,1,1,2.1,0.4,0.6,29.0,11.0,11.0,0.51,0.18,0.09,,Simon2020ApJ...892..137S,18.7,0.21,0.21,Simon2020ApJ...892..137S,17.6,0.6,0.5,Simon2020ApJ...892..137S,-34.7,0.8,0.9,1.2,0.6,0.9,,Simon2020ApJ...892..137S,-0.14,0.05,0.04,-1.18,0.06,0.05,Battaglia2022A&A...657A..54B,-2.84,0.3,0.32,0.43,0.15,0.32,,Hansen2024arXiv240313060H,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,Putman2021ApJ...913...53P,-1.0999999999999979,0.6,0.5,2.6730299956639807,54.954087385762485,5.065638639761318,5.580000089628875,33.56954168085835,23.498679176600845,29.32583028947389,,2.5597454622130007,-2.84,0.3,0.32,spectroscopic,316.31478974100855,-51.895327792912774,25.844984431796615,18.94657506743157,50.09247843756141,57.297350017477385,90.24694188594215,73.9245516784839,90.81130190112455,119.47136650040215,0.5547496668965597,0.29801892247738276,0.4083947984245285,0.5916608689750352,0.40426425816583306,0.0,0.0394383463674805,0.5175629547770385,2.2539215995261697,1.8616866115319837,2.217662920005263,2.572659549814967,0.007703825511694043,-0.0005775924741008611,0.007963952706154,0.017404104021001895
20,leo_2,168.3627,22.1529,Leo II,MW,1,1,2.52,0.03,0.03,38.0,8.0,8.0,0.07,0.01,0.01,,Munoz2018ApJ...860...66M,21.84,0.13,0.13,Bellazzini2005MNRAS.360..185B,12.12,0.04,0.04,Munoz2018ApJ...860...66M,78.5,0.6,0.6,7.4,0.4,0.4,,Spencer2017ApJ...836..202S,-0.109,0.028,0.028,-0.15,0.026,0.026,Pace2022ApJ...940..136P,-1.68,0.03,0.02,0.34,0.02,0.02,,Simon2019ARA&A..57..375S,2.25,0.1,0.1,9.82,0.41,0.41,Munoz2018ApJ...860...66M,2.48,0.03,0.03,0.71,0.02,0.02,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.15,Spekkens2014ApJ...795L...5S,-9.72,0.04,0.04,6.1210299956639815,233.34580622810043,13.559818949617664,14.396399535228198,171.0514098048438,164.95600583333996,24.93745346165708,,3.284266545170746,-1.68,0.03,0.02,spectroscopic,220.16083076747705,67.22517074776654,30.819099029126445,143.97333208644034,162.89288866586236,182.45147362397162,239.6026768994693,221.76434347311485,235.05891724285095,249.05663603663012,0.7720664401134312,0.1487119138906248,0.1826528087208693,0.21699443285939768,0.98196097789163,1.0,1.0,1.0,-4.64935603196418,-7.206180992733042,-4.684426396459345,-1.8574569448841332,0.03393826493066259,0.03274571826671906,0.0345113579220203,0.036731847393737624
21,pegasus_4,328.539,26.62,Pegasus IV,MW,1,1,1.6,0.25,0.29,115.0,41.0,27.0,,,,0.41,Cerny2023ApJ...942..111C,19.77,0.03,0.03,Cerny2023ApJ...942..111C,15.52,0.2,0.2,Cerny2023ApJ...942..111C,-273.6,1.5,1.6,3.3,1.1,1.7,,Cerny2023ApJ...942..111C,0.33,0.07,0.07,-0.21,0.08,0.08,Cerny2023ApJ...942..111C,-2.67,0.29,0.25,0.46,0.17,0.29,,Cerny2023ApJ...942..111C,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.25,0.2,0.2,3.9330299956639814,89.94975815300347,1.2341569492074882,1.2513257825875002,41.8645184304673,41.8645184304673,27.429843504568925,,,-2.67,0.29,0.25,spectroscopic,80.79715668463334,-21.403105576428647,27.03532286893799,18.427198153594286,29.485602277363267,49.30822409060146,94.37491399098988,93.24902900120344,94.94860585499588,97.0030606705193,0.554645084827091,0.32431087617877496,0.5250480057361027,0.6719283803852482,0.9218210759306456,0.8492690526041157,0.9153481320705646,0.9363832044402797,6.679388336187063,4.12270626791681,6.713398120288263,9.268182557772908,0.00932229641566665,0.007183508793065984,0.009921068251266553,0.013875788140881692
22,ursa_minor_1,227.242,67.2221,Ursa Minor,MW,1,1,18.3,0.11,0.11,50.0,1.0,1.0,0.55,0.01,0.01,,Munoz2018ApJ...860...66M,19.1,,,Nemec1988AJ.....96..528N,10.37,0.05,0.05,Munoz2018ApJ...860...66M,-247.0,0.4,0.4,8.6,0.3,0.3,,Spencer2018AJ....156..257S,-0.12,0.005,0.005,0.071,0.005,0.005,Pace2022ApJ...940..136P,-2.13,0.02,0.02,0.35,0.01,0.01,,Pace2020MNRAS.495.3022P,13.53,0.3,0.3,77.3,0.7,0.7,Munoz2018ApJ...860...66M,17.32,0.11,0.11,0.82,0.01,0.01,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.046,Spekkens2014ApJ...795L...5S,-8.730000000000002,0.05,0.05,5.7250299956639825,66.06934480075965,,,351.70391842963915,235.93016086851426,26.704521251259685,,1.674933117796639,-2.13,0.02,0.02,spectroscopic,104.98172790206694,44.81255528866026,31.760450966825402,31.24220172393884,31.76485125308971,32.30901154067963,80.49753527454504,80.24720476498864,80.49029714858347,80.74618967668584,0.4341524905223942,0.42822056479912435,0.433949007693212,0.4398020928596035,0.7434252803536701,0.7370036081774026,0.7436307060768337,0.7494442136728041,-1.7045425943602388,-1.775504299749884,-1.6992928913369365,-1.6236972673056171,0.005955494429857952,0.005737987433944885,0.005949987957902244,0.006186780316807461
23,columba_1,82.85696,-28.04253,Columba I,MW,1,1,2.2,0.2,0.2,24.0,9.0,9.0,0.3,0.1,0.1,,Carlin2017AJ....154..267C,21.31,0.11,0.11,Carlin2017AJ....154..267C,17.11,0.2,0.2,Carlin2017AJ....154..267C,153.7,4.9,4.9,,,,6.7,Fritz2019A&A...623A.129F,0.169,0.073,0.071,-0.4,0.079,0.079,Pace2022ApJ...940..136P,-2.37,0.34,0.35,0.71,0.24,0.49,,Fritz2019A&A...623A.129F,2.1,0.6,0.6,8.9,2.5,2.5,Carlin2017AJ....154..267C,,,,,,,,,,,,,,,,,,,0.66,Putman2021ApJ...913...53P,-4.199999999999999,0.2,0.2,3.9130299956639814,182.8100216142741,9.029938739336473,9.499151276741685,116.9900153697397,97.88086936346832,29.324102044723418,,3.715719221656932,-2.37,0.34,0.35,spectroscopic,231.6332921629405,-28.8854683918113,187.27823768673048,175.90778637022163,186.4391751070006,196.17838528267802,1014.5593269068785,217.55709531745526,277.77922893957043,345.51409820846,0.6883468395330828,0.08630761258118202,0.20071697976308306,0.2909431147003029,0.0,0.0,0.0,0.0,40.12212916647909,27.418203431931268,39.2652660690513,52.403682094966065,0.057526774334397804,0.043108461365128685,0.05870545746482171,0.07961351903125759
24,sextans_1,153.2628,-1.6133,Sextans,MW,1,1,16.5,0.1,0.1,57.0,1.0,1.0,0.3,0.01,0.01,,Munoz2018ApJ...860...66M,19.67,0.1,0.1,Lee2009ApJ...703..692L,10.95,0.06,0.06,Munoz2018ApJ...860...66M,224.3,0.1,0.1,7.9,1.3,1.3,,Walker2009AJ....137.3100W,-0.409,0.008,0.009,0.037,0.009,0.009,Pace2022ApJ...940..136P,-1.97,0.04,0.04,0.38,0.03,0.03,,Simon2019ARA&A..57..375S,20.1,0.5,0.5,60.5,0.6,0.6,Munoz2018ApJ...860...66M,17.67,0.17,0.17,0.6,0.01,0.01,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.23,Putman2021ApJ...913...53P,-8.720000000000002,0.06,0.06,5.721029995663983,85.90135215053961,3.8661977175578386,4.0484060024640485,412.29689240905765,344.9523289428791,27.539396897108745,,2.6019031221326574,-1.97,0.04,0.04,spectroscopic,243.49726224095977,42.27355201861598,71.02835630073601,65.8433491415865,70.7672155505121,75.81893736006047,159.55023325681444,114.00092898506081,120.46123597701242,127.90182330249061,0.3839119543837097,0.2536947881436001,0.2620803093196647,0.27036969085426127,0.20148663950716933,0.3140621090552115,0.3584648811579111,0.4042949755520504,-14.310311576211356,-15.288445450516484,-14.257306333645243,-13.288490735774047,0.02884743941473215,0.025907331707102684,0.02871359335831285,0.031490015975153426
25,segue_2,34.8226,20.1624,Segue 2,MW,1,1,3.76,0.28,0.28,164.0,14.0,14.0,0.22,0.07,0.07,,Munoz2018ApJ...860...66M,17.81,0.15,0.14,Boettcher2013AJ....146...94B,15.86,0.88,0.88,Munoz2018ApJ...860...66M,-40.2,0.9,0.9,,,,2.6,Kirby2013ApJ...770...16K,1.446,0.059,0.059,-0.322,0.05,0.049,Pace2022ApJ...940..136P,-2.22,0.13,0.13,0.43,,,,Kirby2013ApJ...770...16K,0.2,0.03,0.03,8.41,1.69,1.69,Munoz2018ApJ...860...66M,3.64,0.29,0.29,0.82,0.16,0.16,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.95,Putman2021ApJ...913...53P,-1.9499999999999993,0.88,0.88,3.013029995663981,36.475394692560734,2.434575722460643,2.4291198068673125,39.894585956578034,35.23394430296584,29.355418804055066,,2.473898891403911,-2.22,0.13,0.13,spectroscopic,149.44620340870455,-38.14448358760735,16.438024724495094,13.766363727582913,16.55207984944677,20.41896597852696,44.84902136779362,42.2483128904395,44.97847065324534,47.86570056463383,0.46357262186394177,0.39765449071279996,0.45927289656799575,0.5111403042310065,0.9104541827423527,0.8798318736100217,0.9097133056959333,0.9272004588193128,1.1517728675204135,0.4836714022482324,1.158147511354377,1.932981820468745,-0.018985091237819218,-0.02281494079426293,-0.01888006904479,-0.01462411324159798
26,canes_venatici_1,202.0091,33.5521,Canes Venatici I,MW,1,1,7.12,0.21,0.21,80.0,2.0,2.0,0.44,0.03,0.03,,Munoz2018ApJ...860...66M,21.62,0.06,0.06,Kuehn2008ApJ...674L..81K,12.89,0.06,0.06,Munoz2018ApJ...860...66M,30.9,0.6,0.6,7.6,0.4,0.4,,Simon2007ApJ...670..313S,-0.096,0.031,0.03,-0.116,0.02,0.02,Pace2022ApJ...940..136P,-1.91,0.04,0.04,0.39,0.02,0.03,,Simon2019ARA&A..57..375S,6.7,0.5,0.5,30.9,1.0,1.0,Munoz2018ApJ...860...66M,7.67,0.23,0.23,0.78,0.04,0.04,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.104,Spekkens2014ApJ...795L...5S,-8.73,0.06,0.06,5.725029995663982,210.86281499332887,5.7465971107722,5.907595488640766,436.7230464766608,326.81360256476347,27.412112045048723,,3.037208625413844,-1.91,0.04,0.04,spectroscopic,74.30428311054423,79.82875906695921,48.81528652208398,63.00290083900693,83.32046191219766,104.90766947935658,248.53724274757943,204.76707126400618,210.30821444120866,216.14229607033752,0.6716672520527691,0.3364997636821217,0.43595266799037935,0.536486042486918,0.8102113064807998,1.0,1.0,1.0,-0.053959440566041225,-0.9969151446093694,-0.09450240230937351,0.79697764702434,0.03576864603207512,0.03442919383195905,0.03623523959988889,0.03871761390238908
27,phoenix_2,354.9919,-54.4019,Phoenix II,LMC,1,1,1.5,0.17,0.2,-33.0,5.0,5.0,0.44,0.06,0.06,,Richstein2024arXiv240208731R,19.6,0.2,0.2,MutluPakdil2018ApJ...863...25M,17.0,0.09,0.13,Richstein2024arXiv240208731R,32.4,3.75,3.75,,,,21.2,Fritz2019A&A...623A.129F,0.507,0.048,0.047,-1.199,0.057,0.058,Pace2022ApJ...940..136P,-2.51,0.17,0.19,0.33,0.16,0.29,,Fritz2019A&A...623A.129F,,,,,,,,1.61,0.27,0.27,1.14,0.27,0.27,Munoz2018ApJ...860...66M,,,,,,,,,,,,0.51,Putman2021ApJ...913...53P,-2.6000000000000014,0.09,0.13,3.273029995663982,83.17637711026708,7.318619607348566,8.02470682532389,36.29254101136518,27.15885083199415,28.14017003370439,,2.919745462213,-2.51,0.17,0.19,spectroscopic,323.6963295536009,-59.75064564196422,79.14081907632402,73.17731371400018,80.47526687585167,88.10792001256863,371.82421972088446,140.7171478991547,214.6800095179384,282.49768017459115,0.6490157228710923,0.3132576404223368,0.45073653068993785,0.5283456213568146,0.0038313963265155554,0.0,0.0,0.0,-7.63435113184871,-9.95860597611019,-7.663191342888982,-5.688554614347043,0.04403839167147276,0.02732901915194431,0.0448536206057346,0.06440560898757265
28,tucana_4,0.717,-60.83,Tucana IV,MW,1,1,9.3,0.9,1.4,27.0,8.0,9.0,0.39,0.1,0.07,,Simon2020ApJ...892..137S,18.36,0.18,0.18,Simon2020ApJ...892..137S,15.36,0.4,0.3,Simon2020ApJ...892..137S,15.9,1.7,1.8,4.3,1.0,1.7,,Simon2020ApJ...892..137S,0.534,0.053,0.05,-1.707,0.055,0.054,Pace2022ApJ...940..136P,-2.49,0.16,0.15,,,,0.64,Simon2020ApJ...892..137S,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,Putman2021ApJ...913...53P,-3.0,0.4,0.3,3.4330299956639814,46.98941086052151,3.7380277570206246,4.061089137019138,127.11858962871476,99.28279234493804,30.55497984705675,,2.359627962601251,-2.49,0.16,0.15,spectroscopic,313.30931748484835,-55.308896738565736,31.579550755518266,22.602617230356493,31.073420721419936,47.90769549172539,61.34266584705922,50.03757095023468,60.58463155147423,82.743491422809,0.32030138948187103,0.29406316382739517,0.33087286455960274,0.40078393012702895,0.43344385501096716,0.0,0.44435047216836143,0.6676346707759506,-0.8408583500879577,-1.394235623936525,-0.8088444022797261,-0.38721161848385155,-0.0017671429323905827,-0.01182666652081181,-0.0023530643146272723,0.008803123445776483
29,sagittarius_1,283.8313,-30.5454,Sagittarius,MW,1,1,342.0,12.0,12.0,102.0,2.0,2.0,0.64,0.02,0.02,,McConnachie2012AJ....144....4M,17.1,0.15,0.15,McConnachie2012AJ....144....4M,3.6,0.3,0.3,McConnachie2012AJ....144....4M,140.0,2.0,2.0,11.4,0.7,0.7,,McConnachie2012AJ....144....4M,-2.692,0.001,0.001,-1.359,0.001,0.001,Gaia_Helmi2018A&A...616A..12G,-0.53,0.02,0.03,0.17,0.02,0.02,,Simon2019ARA&A..57..375S,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,Putman2021ApJ...913...53P,-13.500000000000002,0.3,0.3,7.633029995663982,26.302679918953814,1.755590762103477,1.8811493936907375,2616.6896900984543,1570.0138140590725,26.0475555706159,,2.0754981462355198,-0.53,0.02,0.03,spectroscopic,5.568822804053598,-14.16650287103217,15.107849478891632,13.169783472496315,15.179816814130756,17.262907831907032,45.75301149142799,36.26112281282587,46.0509080842662,60.436491023318965,0.5035282367674895,0.4669108203315491,0.503834932686902,0.5552462217365844,0.11723605084572658,0.07556639938760934,0.11551864945425755,0.16645917620564393,-1.2356888421403063,-1.753813603486014,-1.2490670303578957,-0.8340213160626035,-0.019069395345168848,-0.02896672630424045,-0.01877432010549243,-0.008035035207672908
