,system_name,objname,RA,DEC,nmask,nexp,t_exp,masknames,slitwidth,mean_mjd,collate1d_filename,SN,serendip,marz_flag,marz_z,v,v_err,verr_rand,v_chi2,phot_source,phot_type,gmag_o,rmag_o,gmag_err,rmag_err,EBV,MV_o,rproj_arcm,rproj_kpc,ew_naI,ew_naI_err,ew_mgI,ew_mgI_err,ew_cat,ew_cat_err,ew_feh,ew_feh_err,ew_w1,ew_w2,ew_w3,ew_gl,tmpl_teff,tmpl_feh,gaia_source_id,gaia_pmra,gaia_pmra_err,gaia_pmdec,gaia_pmdec_err,gaia_pmra_pmdec_corr,gaia_parallax,gaia_parallax_err,gaia_aen,gaia_aen_sig,gaia_phot_variable_flag,gaia_rv,gaia_rv_err,gaia_grvs_mag,var_pval,var_max_v,var_max_t,var_short_max_t,flag_short_var,flag_coadd,flag_var,flag_gaia,flag_HB,Pmem_cmd,Pmem_EW,Pmem_parallax,Pmem_pm,Pmem_feh,Pmem_v,Pmem,Pmem_novar,delta_ra_cosdec,delta_dec,radius,radius_ell,hl_radius_circ,hl_radius_ell,r_proj,pos_angle,perp_dist_iso,cmd_marker,prob_member,v_marker,pm_marker,pm_err_flag,parallax_marker,feh_marker,sample,prob_nov,prob_nomet
100,b'W1',b'id',162.45226917,51.00906319,2,10,18000.0,b'W1_9+W1_2',0.7,59312.32140479999,b'J104948.54+510032.63_DEIMOS_20210408_20210408.fits',55.48505736291324,0,1,-0.0002781252267107947,-8.216515409574953,0.8670401607288413,0.2622776162496235,1.8459860494135478,b'munozf',b' ',19.433143247683674,19.058050731839877,0.0029,0.0033,0.010655583644641285,1.4087670385647009,4.781650164263206,0.05104696726750805,0.35321719311675914,0.06232511246823692,0.35977276297444477,0.05205217277949714,4.943316694675124,0.10392915383075635,-1.1152483898208618,0.12375966575965466,0.9198609449735392,2.044064386863848,1.5955509028364676,2.0,6000.0,-0.5,835976454583288832,-1.78917851838349,0.1671808660030365,0.29521886727801727,0.22822196781635284,-0.04789886251091957,-0.13881945031499968,0.22173094749450684,0.0,0.0,b'NOT',0.0,0.0,0.0,-0.2289098759751038,0.9354034004104701,126041.87835839996,2.1443999998737127,0,0,0,1,0,0.8098966167198764,1,1,0.5783765870972274,1.0,0.9663875277349324,0.4526803106559732,0.0,0.06831385292405356,-0.04103681000000137,0.0796919210228078,0.07969192102280787,1.9049861599077564,2.9594845469633557,1.2748412833469713,312.00634389877337,0.12541011013256995,0.7052486740007986,0.0,0.9507789565662453,0.0,0.0,1.0,0.5557185739305569,0,0.0,0.0
101,b'W1',b'id',162.292215,51.05006881,4,20,33600.0,b'W1_9+W1_5+W1_1+203WiSB',0.7,59312.32140479999,b'J104910.13+510300.25_DEIMOS_20210408_20210408.fits',33.2107248453223,0,1,-0.00022815610648918642,-11.458974064263716,1.2904395280073662,0.8239638085149565,2.006527602513307,b'munozf',b' ',20.90904877909134,20.52838763997692,0.0039,0.0043,0.011895695084697224,2.881910532830137,1.939215355463759,0.020702281857036403,0.08618104782038959,0.06384032534122433,0.13021327244047493,0.05977277751424898,1.61576418128605,0.10781056482051929,-2.496903094248674,0.1480302820470454,0.30393636773411553,0.5102571748697368,0.6710228182388197,1.0,5611.11299734409,-2.1321664211520086,836722404504886912,0.1399003236285561,0.630271852016449,-1.3689048339790388,0.9600870609283447,-0.12599746882915497,0.9929933695298985,0.884486734867096,2.0526483058929443,1.8512766361236572,b'NOT',0.0,0.0,0.0,-0.1033427020427679,3.6573318292235797,130320.16490719974,3.0732720000087284,0,0,0,1,0,0.9551652604025986,1,1,0.9997295048454974,0.9576233827141402,0.995709390692095,0.9105176590961548,1.0,-0.032302697559056556,-3.119000000140204e-05,0.032302712616868234,0.032302712616868234,0.7721763972159739,0.8520050533357845,-0.7386536027003673,163.05532215396167,0.054519710302365264,0.9361734388960345,0.8479472131163069,0.995707484609683,,1.0,1.0,0.9096634187245931,1,0.8516027309453258,0.9321549000015673
102,b'W1',b'id',162.283675,51.04080361,4,20,33600.0,b'W1_9+W1_5+W1_1+203WiSB',0.7,59312.32140479999,b'J104908.08+510226.89_DEIMOS_20210408_20210408.fits',36.40464934483396,0,1,-0.0002406561064891864,-9.97274216715438,0.9659124391931638,0.555414484189925,1.9314906244802719,b'munozf',b' ',20.974150778849612,20.535344480494768,0.004,0.0043,0.011891498871038969,2.9181725336051585,2.3290853483692278,0.02486437668322953,0.205956190622591,0.06298998532794946,0.25553388893356804,0.05,3.289432781495816,0.1320347008605083,-1.5413017970247513,0.1356098863440371,0.5785410862544474,1.1692903924382854,1.1676527623486939,1.0,5707.754572874684,-1.2922454271253156,836722335783961216,0.06447099725408928,0.6015019416809082,-2.1003987276938316,0.8142856955528259,-0.23499159514904022,-0.12156528854323018,0.9232195615768433,1.6434040069580078,1.1311888694763184,b'NOT',0.0,0.0,0.0,-0.9905506357038123,5.119103739959628,130320.16490719974,3.0732720000087284,0,0,0,1,0,0.972209131123945,1,1,0.9523448457114201,0.9712106590901033,0.9856354988187395,0.8863060385743474,1.0,-0.037671288337583965,-0.00929639000000293,0.03880140244946752,0.03880140244946746,0.9275235645291041,0.931073738178883,-0.9261330739256088,176.86228528727938,0.02296857971195958,0.9883627272939477,0.8030830293565806,0.9809950704775008,,1.0,1.0,0.8282801708150392,1,0.818641248590249,0.9695789633190611
103,b'W1',b'id',162.33815958,51.058369,4,18,21600.0,b'W1_9+W1_6+W1_2+203WiSB',0.7,59312.32140479999,b'J104921.16+510330.13_DEIMOS_20210408_20210408.fits',23.15370311673625,0,1,0.30494985675854064,-12.894144919587667,1.7972933277894896,1.188561789203753,2.2363805241821253,b'munozf',b' ',21.169547916665415,20.835546276024836,0.0045,0.0048,0.01182228200166007,3.1655527816472393,0.5382288445790055,0.005745914371516188,0.1706629021702594,0.09398762432464923,0.14116273533094104,0.06767558865171198,1.899202309362066,0.1494188748585691,-999.0,-999.0,0.27243816304509205,0.5948617659855562,0.46259463413364027,1.0,5826.63253856515,-2.17336746143485,835971854673199616,0.15227264324189138,0.9890620112419128,-3.5812760624827087,1.658071756362915,-0.3222455084323883,0.6680929865663874,1.3919525146484375,0.0,0.0,b'NOT',0.0,0.0,0.0,-0.08193493211553557,2.4346917708797555,130320.16490719974,2.1584160000784323,0,1,0,1,0,0.999421268350622,1,1,0.7205080862052392,1.0,0.9998354553903881,0.719972618262301,1.0,-0.0034200689277930196,0.008268999999998528,0.008948364793124549,0.008948364793124552,0.21390513449700121,0.4022738050730148,-0.020390594940668978,95.47004951116344,0.05067363074791745,0.9446384482616368,0.9446185696273999,0.9999789563570343,,1.0,1.0,,1,0.9446384482616368,0.9446185696273999
104,b'W1',b'id',162.39410875,51.04439439,2,10,18000.0,b'W1_9+W1_2',0.7,59312.32140479999,b'J104934.59+510239.82_DEIMOS_20210408_20210408.fits',18.566436546944225,0,1,-0.0002981252267107948,-64.29565402402451,1.9626558044506281,1.278680676013956,1.9669292155365055,b'munozf',b' ',21.289714921738366,20.868644593008792,0.0049,0.0053,0.011370593290269206,3.2425337174280457,1.9345264662875425,0.02065222516659835,0.24401261719132222,0.1168712860019525,0.25275045002384067,0.09195636904018538,3.1955976858911432,0.2398112871293203,-999.0,-999.0,0.5471235651906472,1.6345447484537183,1.1653459201111278,1.0,5999.999999999999,-1.0,835977416655970816,-0.4239171432696497,1.155890941619873,-2.9906421551035645,1.8927857875823975,-0.2067180871963501,0.47569319862151077,1.4892741441726685,3.219719886779785,1.8740434646606445,b'NOT',0.0,0.0,0.0,-0.14220626071051842,1.4468969022523979,126041.87835839996,2.1443999998737127,0,0,0,1,0,0.8830915457145058,1,1,0.8513663778179309,1.0,0.030317658466641674,0.022793860095430087,0.0,0.031751851227691696,-0.0057056099999996945,0.03226040982159965,0.032260409821599646,0.7711651750183185,0.955251307057177,0.685967029900143,332.8130219728073,0.053258860072582286,0.9390487818495001,0.0011804795691571603,0.001877932130108862,0.6694072765844912,0.0,1.0,,0,0.6286060876378579,0.0011804795691571603
105,b'W1',b'id',162.42011792,51.06113169,4,18,30600.0,b'W1_9+W1_6+W1_1+203WiSB',0.7,59312.32140479999,b'J104940.83+510340.07_DEIMOS_20210408_20210408.fits',25.37906584015727,0,1,-0.0002232391011874268,-15.90851665802307,1.7497054567301715,1.1749512163919755,1.3935656462172739,b'munozf',b' ',21.235196192059092,20.964475979242465,0.0119,0.0143,0.011248876683320752,3.262588645241596,2.95992868480418,0.0315990055754077,0.22572335439993993,0.08971007212270564,0.11171044818024764,0.061031842837640356,1.3314047081002642,0.11403712423263658,-999.0,-999.0,0.3819432810299316,0.37798876637434997,0.6300562653813052,1.0,5261.731736668497,-2.738268263331501,835977588454665856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'NOT',0.0,0.0,0.0,-0.2811770505733347,8.900551368158704,130320.16490719974,2.1584160000784323,0,1,0,1,0,0.9850377159791998,1,1,1.0,1.0,0.9905024687010524,0.9756822894410434,1.0,0.04810227162804596,0.011031690000002925,0.049351055916104565,0.04935105591610453,1.1797065159228184,1.1873380321947307,1.1767119954215082,355.91674788556,0.07291471349318292,0.8901583909238113,0.8699525319768673,0.9773008274112045,,,,,1,0.8901583909238113,0.8699525319768673
106,b'W1',b'id',162.54803417,51.0199235,2,10,18000.0,b'W1_9+W1_2',0.7,59312.32140479999,b'J105011.53+510111.72_DEIMOS_20210408_20210408.fits',13.696126863568445,0,1,-0.00016812522671079476,25.060889338434343,2.826169774196737,1.9214801749496204,2.089858442672483,b'munozf',b' ',21.710382088458744,21.251957668556425,0.0059,0.0068,0.010617027803035622,3.6446732549267438,7.92184449236303,0.08457040262957488,0.23377217089870533,0.17553380536765717,0.2834151955891414,0.13318872654015718,2.5151993473204097,0.2829171824352756,-999.0,-999.0,0.35431892268237686,1.0004833264019695,0.9267307604123042,1.0,4523.770076342426,-3.21434488548636,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-1.8975547257566145,16.02636966638848,126041.87835839996,2.1443999998737127,0,0,1,-99,0,0.5126378994602357,1,1,1.0,1.0,0.14275909226424285,0.07318372118719145,0.0,0.12851562059443258,-0.03017650000000316,0.13201093094521504,0.13201093094521496,3.1556397835509578,4.051403655255803,2.7269484727274182,329.78587256137655,0.20562962339526547,0.39209087402817233,0.014059120611869915,0.035856791226565876,,,,,0,0.39209087402817233,0.014059120611869915
107,b'W1',b'id',162.51199417,51.04223631,3,13,21600.0,b'W1_9+W1_2+203WiSB',0.7,59312.32140479999,b'J105002.88+510232.05_DEIMOS_20210408_20210408.fits',13.866640055301275,0,1,0.3051733209137846,-12.99812305987787,2.4719579539731003,1.7033428554607972,2.025906921842674,b'munozf',b' ',21.655464927905157,21.278152006023554,0.0059,0.007,0.010752536055669393,3.6299873973914316,6.368478454996694,0.0679873014103424,0.4308557356737357,0.14786237394955315,0.290953864069132,0.13332999012559527,3.617269500400079,0.3639437161909606,-999.0,-999.0,0.4762432882174807,1.542218972980809,1.620057846165044,1.0,6000.000000000001,-1.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-0.2214824921005909,6.183282783473368,130320.16490719974,1.6047840000246651,0,1,0,-99,0,0.7485940270778415,1,1,1.0,1.0,0.999919327965137,0.7485336364743909,1.0,0.10585941314035652,-0.007863690000000645,0.10615108558482478,0.10615108558482478,2.537476149438043,2.933210498231828,2.3649738597338836,338.7516273522994,0.13649099699362183,0.6620203260301242,0.661959463024543,0.9999080647478814,,,,,1,0.6620203260301242,0.661959463024543
110,b'W1',b'id',162.35970417,51.05451889,4,20,33600.0,b'W1_9+W1_5+W1_1+203WiSB',0.7,59312.32140479999,b'J104926.33+510316.27_DEIMOS_20210408_20210408.fits',14.411411563705967,0,1,0.2288118438935108,-8.05389198767826,2.7539525575298587,1.9263075200745199,1.7569832877878233,b'munozf',b' ',21.67753013504924,21.483712119902744,0.0063,0.0084,0.011723565983519854,3.74407443674567,0.6621805001622112,0.007069172320928759,0.20309571376589539,0.17227357608632166,0.19005188984908994,0.10824231480881429,1.999891548385816,0.24576872155966817,-999.0,-999.0,0.6799759354032091,0.5267736894955527,0.6617387194366119,1.0,5909.961298934644,-1.6612704481037928,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-0.2842113862612513,11.412503186587927,130320.16490719974,2.0897760000661947,0,4,0,-99,0,0.9901734878639128,1,1,1.0,1.0,0.9648557273534134,0.9553745608390019,1.0,0.01012373519409918,0.0044188899999966225,0.011046112579197829,0.011046112579197843,0.2640504999011434,0.26845277546824325,0.26231078525518753,6.58069677422351,0.04776711571821334,0.9507946737146704,0.9022571498510846,0.9489505723944014,,,,,1,0.9507946737146704,0.9022571498510846
111,b'W1',b'id',162.3652125,51.05913789,3,17,30000.0,b'W1_9+W1_5+W1_2',0.7,59312.32140479999,b'J104927.65+510332.90_DEIMOS_20210408_20210408.fits',9.070103970965198,0,1,0.6161769851762057,-11.655291136807085,4.758829516769642,3.3432719717821033,-331.7907542137653,b'munozf',b' ',21.92342824590578,21.734130213019256,0.0078,0.0093,0.011692386169034293,3.9920743393530955,0.9786956675086136,0.010448160749220942,0.35861606435351356,0.20784917956372895,0.09810571089798285,0.22546016389966136,1.5175833130159622,0.46875923938883923,-999.0,-999.0,0.6622593526335886,1.4806381737941643,0.10000000000000002,1.0,6999.999999999999,-0.7678232226132419,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,b' ',-999.0,-999.0,-999.0,-0.5061821838461149,46.563592409796286,126041.87835839996,1.6201439999858849,0,2,0,-99,0,0.9465627658916812,1,1,1.0,1.0,0.9967816042439431,0.9435163523030939,1.0,0.013586495105479742,0.00903789000000188,0.01631797490203239,0.016317974902032382,0.3900711131959934,0.4290305998354337,0.37375107233392607,16.632299509510148,0.019032695379617198,0.9920344069645491,0.9892125928783622,0.9971555280075202,,,,,1,0.9920344069645491,0.9892125928783622
