# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Aug 26 21:17:30 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.00012351 -2.10000 10.05000 0.8158840537 2.4241553099    0.759  1.719  3.8775  3.062    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.473 0.601 0.545 0.448 0.386 0.329 0.202 0.183
0.00012351 -2.10000 10.05000 0.8159357309 2.4241725823    0.759  1.721  3.8735  3.043    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.467 0.606 0.547 0.443 0.377 0.316 0.182 0.163
0.00012351 -2.10000 10.05000 0.8159876466 2.4241899318    0.759  1.724  3.8690  3.022    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.304e-04 0.459 0.613 0.549 0.438 0.367 0.303 0.160 0.140
0.00012351 -2.10000 10.05000 0.8160411119 2.4242077966    0.759  1.728  3.8636  2.997    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.304e-04 0.450 0.621 0.552 0.434 0.357 0.288 0.135 0.115
0.00012351 -2.10000 10.05000 0.8160959482 2.4242261166    0.759  1.732  3.8573  2.968    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.440 0.632 0.558 0.429 0.346 0.272 0.107 0.086
0.00012351 -2.10000 10.05000 0.8161470294 2.4242431796    0.759  1.736  3.8509  2.938    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.304e-04 0.430 0.644 0.564 0.426 0.336 0.257 0.079 0.057
0.00012351 -2.10000 10.05000 0.8161519170 2.4242448121    0.759  1.736  3.8502  2.935    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.429 0.646 0.565 0.426 0.335 0.255 0.076 0.054
0.00012351 -2.10000 10.05000 0.8161606789 2.4242477386    0.759  1.737  3.8491  2.930    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.427 0.648 0.566 0.426 0.334 0.253 0.072 0.049
0.00012351 -2.10000 10.05000 0.8162126541 2.4242650970    0.760  1.742  3.8424  2.898    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.416 0.661 0.573 0.423 0.324 0.237 0.043 0.020
0.00012351 -2.10000 10.05000 0.8162632585 2.4242819952    0.760  1.746  3.8356  2.867    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.405 0.675 0.581 0.421 0.315 0.222 0.015 -0.010
0.00012351 -2.10000 10.05000 0.8163174391 2.4243000849    0.760  1.751  3.8276  2.830    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.392 0.693 0.591 0.419 0.304 0.205 -0.017 -0.043
0.00012351 -2.10000 10.05000 0.8163689375 2.4243172765    0.760  1.757  3.8196  2.792    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.378 0.711 0.601 0.417 0.294 0.188 -0.048 -0.077
0.00012351 -2.10000 10.05000 0.8164183497 2.4243337693    0.760  1.763  3.8119  2.756    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.364 0.729 0.611 0.415 0.283 0.172 -0.079 -0.109
0.00012351 -2.10000 10.05000 0.8164693117 2.4243507770    0.760  1.769  3.8041  2.718    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.303e-04 0.348 0.750 0.624 0.414 0.274 0.156 -0.110 -0.142
0.00012351 -2.10000 10.05000 0.8165193200 2.4243674640    0.760  1.775  3.7971  2.684    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.303e-04 0.333 0.768 0.634 0.413 0.264 0.140 -0.138 -0.172
0.00012351 -2.10000 10.05000 0.8165698647 2.4243843277    0.760  1.781  3.7903  2.651    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.303e-04 0.317 0.785 0.643 0.410 0.254 0.124 -0.167 -0.202
0.00012351 -2.10000 10.05000 0.8166205287 2.4244012287    0.760  1.788  3.7844  2.621    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.301 0.798 0.648 0.405 0.243 0.108 -0.194 -0.231
0.00012351 -2.10000 10.05000 0.8166714907 2.4244182267    0.760  1.797  3.7780  2.586    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.303e-04 0.279 0.808 0.650 0.397 0.226 0.087 -0.226 -0.265
0.00012351 -2.10000 10.05000 0.8166816235 2.4244216062    0.760  1.793  3.7791  2.595    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.304e-04 0.289 0.813 0.656 0.405 0.236 0.097 -0.215 -0.253
0.00012351 -2.10000 10.05000 0.8167338967 2.4244390385    0.760  1.805  3.7719  2.553    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.257 0.817 0.651 0.388 0.211 0.067 -0.258 -0.298
0.00012351 -2.10000 10.05000 0.8167853951 2.4244562100    0.760  1.823  3.7647  2.507    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.214 0.812 0.636 0.360 0.175 0.026 -0.312 -0.354
0.00012351 -2.10000 10.05000 0.8168287277 2.4244706567    0.760  1.850  3.7559  2.445    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.303e-04 0.145 0.790 0.602 0.311 0.116 -0.041 -0.394 -0.438
0.00012351 -2.10000 10.05000 0.8168522120 2.4244784854    0.760  1.881  3.7476  2.380    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 0.067 0.758 0.557 0.252 0.047 -0.115 -0.483 -0.530
0.00012351 -2.10000 10.05000 0.8168628216 2.4244820221    0.760  1.914  3.7402  2.318    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.015 0.717 0.506 0.187 -0.026 -0.194 -0.574 -0.623
0.00012351 -2.10000 10.05000 0.8168675303 2.4244835917    0.760  1.948  3.7339  2.259    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.303e-04 -0.100 0.670 0.448 0.117 -0.103 -0.276 -0.668 -0.719
0.00012351 -2.10000 10.05000 0.8168697953 2.4244843467    0.760  1.981  3.7289  2.205    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.182 0.618 0.387 0.046 -0.180 -0.357 -0.758 -0.810
0.00012351 -2.10000 10.05000 0.8168706894 2.4244846447    0.760  2.002  3.7262  2.174    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.234 0.582 0.347 0.001 -0.228 -0.407 -0.813 -0.866
0.00012351 -2.10000 10.05000 0.8168709874 2.4244847440    0.760  2.011  3.7252  2.160    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.258 0.565 0.328 -0.020 -0.251 -0.430 -0.838 -0.891
0.00012351 -2.10000 10.05000 0.8168719411 2.4244850619    0.760  2.050  3.7215  2.107    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.355 0.491 0.247 -0.107 -0.342 -0.524 -0.938 -0.993
0.00012351 -2.10000 10.05000 0.8168728948 2.4244853798    0.760  2.088  3.7183  2.056    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.451 0.417 0.166 -0.195 -0.434 -0.618 -1.038 -1.094
0.00012351 -2.10000 10.05000 0.8168737888 2.4244856778    0.760  2.123  3.7156  2.010    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.304e-04 -0.539 0.348 0.092 -0.275 -0.517 -0.704 -1.129 -1.186
0.00012351 -2.10000 10.05000 0.8168747425 2.4244859957    0.760  2.154  3.7135  1.971    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.615 0.287 0.027 -0.345 -0.590 -0.779 -1.208 -1.265
0.00012351 -2.10000 10.05000 0.8168761730 2.4244864725    0.760  2.172  3.7124  1.949    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.304e-04 -0.660 0.250 -0.013 -0.387 -0.634 -0.823 -1.254 -1.312
0.00012351 -2.10000 10.05000 0.8168789744 2.4244874063    0.760  2.157  3.7136  1.969    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.304e-04 -0.622 0.280 0.019 -0.352 -0.597 -0.786 -1.214 -1.272
0.00012351 -2.10000 10.05000 0.8168964386 2.4244932274    0.760  2.146  3.7140  1.981    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.594 0.304 0.045 -0.326 -0.570 -0.758 -1.186 -1.243
0.00012351 -2.10000 10.05000 0.8169128895 2.4244987105    0.760  2.174  3.7118  1.945    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.304e-04 -0.664 0.250 -0.014 -0.390 -0.637 -0.827 -1.259 -1.317
0.00012351 -2.10000 10.05000 0.8169327974 2.4245053455    0.760  2.219  3.7087  1.887    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.777 0.160 -0.111 -0.494 -0.746 -0.938 -1.376 -1.435
0.00012351 -2.10000 10.05000 0.8169518113 2.4245116821    0.760  2.265  3.7057  1.828    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -0.894 0.068 -0.211 -0.601 -0.857 -1.052 -1.495 -1.555
0.00012351 -2.10000 10.05000 0.8169693947 2.4245175417    0.760  2.311  3.7029  1.771    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.201e-05 6.146e-06 5.515e-05 -1.000 1.305e-04 -1.008 -0.023 -0.309 -0.706 -0.966 -1.163 -1.612 -1.673
0.00012351 -2.10000 10.05000 0.8169851303 2.4245227854    0.760  2.354  3.7003  1.718    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.200e-05 6.147e-06 5.515e-05 -1.000 1.292e-04 -1.116 -0.110 -0.402 -0.805 -1.069 -1.268 -1.722 -1.784
0.00012351 -2.10000 10.05000 0.8169991374 2.4245274528    0.760  2.397  3.6979  1.666    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.199e-05 6.150e-06 5.515e-05 -1.000 1.102e-04 -1.221 -0.194 -0.493 -0.902 -1.169 -1.371 -1.830 -1.893
0.00012351 -2.10000 10.05000 0.8170114756 2.4245315639    0.760  2.438  3.6956  1.615    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.192e-05 6.177e-06 5.515e-05 -1.000 1.163e-04 -1.326 -0.278 -0.582 -0.998 -1.268 -1.472 -1.936 -1.999
0.00012351 -2.10000 10.05000 0.8170222640 2.4245351586    0.760  2.479  3.6933  1.565    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.555e-01 2.444e-01 2.169e-05 6.348e-06 5.515e-05 -1.000 1.008e-04 -1.428 -0.359 -0.670 -1.092 -1.366 -1.572 -2.040 -2.104
0.00012351 -2.10000 10.05000 0.8170320988 2.4245384354    0.760  2.520  3.6910  1.515    7  0.000  0.511     6.39     5.13     3.65     2.82     2.28  3    -1e-30      0.00 7.553e-01 2.445e-01 2.119e-05 6.875e-06 5.517e-05 -1.000 1.248e-04 -1.531 -0.441 -0.758 -1.186 -1.463 -1.671 -2.144 -2.209
0.00012351 -2.10000 10.05000 0.8170410395 2.4245414142    0.760  2.561  3.6887  1.465    7  0.000  0.495     7.10     5.62     3.98     3.08     2.49  3    -1e-30      0.00 7.552e-01 2.447e-01 2.056e-05 7.631e-06 5.518e-05 -1.000 1.304e-04 -1.633 -0.520 -0.844 -1.279 -1.559 -1.770 -2.247 -2.313
0.00012351 -2.10000 10.05000 0.8170492649 2.4245441547    0.760  2.602  3.6864  1.415    7  0.000  0.480     7.89     6.15     4.34     3.37     2.72  3    -1e-30      0.00 7.550e-01 2.449e-01 1.997e-05 8.364e-06 5.520e-05 -1.000 1.304e-04 -1.735 -0.598 -0.929 -1.371 -1.656 -1.868 -2.351 -2.417
0.00012351 -2.10000 10.05000 0.8170568943 2.4245466965    0.760  2.643  3.6842  1.365    7  0.000  0.467     8.78     6.73     4.73     3.67     2.97  3    -1e-30      0.00 7.548e-01 2.451e-01 1.945e-05 9.007e-06 5.521e-05 -1.000 1.295e-04 -1.837 -0.669 -1.011 -1.463 -1.752 -1.967 -2.455 -2.523
0.00012351 -2.10000 10.05000 0.8170641661 2.4245491191    0.760  2.683  3.6819  1.315    7  0.000  0.457     9.75     7.36     5.15     4.01     3.24  3    -1e-30      0.00 7.546e-01 2.453e-01 1.900e-05 9.556e-06 5.522e-05 -1.000 1.289e-04 -1.939 -0.735 -1.090 -1.554 -1.849 -2.067 -2.560 -2.629
0.00012351 -2.10000 10.05000 0.8170710206 2.4245514027    0.760  2.724  3.6796  1.266    7  0.000  0.447    10.83     8.05     5.61     4.37     3.54  3    -1e-30      0.00 7.543e-01 2.455e-01 1.862e-05 1.003e-05 5.522e-05 -1.000 1.305e-04 -2.039 -0.797 -1.167 -1.643 -1.944 -2.166 -2.665 -2.734
0.00012351 -2.10000 10.05000 0.8170776367 2.4245536068    0.760  2.764  3.6774  1.216    7  0.000  0.439    12.03     8.80     6.11     4.77     3.86  2    -1e-30      0.00 7.541e-01 2.457e-01 1.829e-05 1.044e-05 5.521e-05 -1.000 1.304e-04 -2.140 -0.855 -1.241 -1.731 -2.038 -2.264 -2.769 -2.839
0.00012351 -2.10000 10.05000 0.8170838952 2.4245556917    0.760  2.805  3.6750  1.166    7  0.000  0.432    13.39     9.64     6.67     5.21     4.22  2    -1e-30      0.00 7.539e-01 2.460e-01 1.799e-05 1.081e-05 5.518e-05 -1.000 1.304e-04 -2.243 -0.910 -1.313 -1.818 -2.133 -2.363 -2.875 -2.946
0.00012351 -2.10000 10.05000 0.8170893192 2.4245574986    0.760  2.847  3.6726  1.115    7  0.000  0.427    14.93    10.57     7.28     5.69     4.61  2    -1e-30      0.00 7.536e-01 2.462e-01 1.775e-05 1.112e-05 5.513e-05 -1.000 1.304e-04 -2.347 -0.960 -1.383 -1.905 -2.228 -2.463 -2.982 -3.055
0.00012351 -2.10000 10.05000 0.8170939684 2.4245590473    0.760  2.888  3.6702  1.064    7  0.000  0.422    16.63    11.59     7.95     6.22     5.04  2    -1e-30      0.00 7.534e-01 2.465e-01 1.754e-05 1.141e-05 5.504e-05 -1.000 1.303e-04 -2.449 -1.006 -1.450 -1.990 -2.322 -2.561 -3.089 -3.162
0.00012351 -2.10000 10.05000 0.8170979023 2.4245603578    0.760  2.929  3.6678  1.013    7  0.000  0.419    18.52    12.70     8.68     6.80     5.51  2    -1e-30      0.00 7.531e-01 2.467e-01 1.735e-05 1.169e-05 5.492e-05 -1.000 1.297e-04 -2.552 -1.046 -1.513 -2.072 -2.413 -2.658 -3.194 -3.268
0.00012351 -2.10000 10.05000 0.8171014190 2.4245615293    0.760  2.969  3.6654  0.963    7  0.000  0.416    20.60    13.91     9.46     7.43     6.02  2    -1e-30      0.00 7.529e-01 2.470e-01 1.719e-05 1.198e-05 5.477e-05 -1.000 1.278e-04 -2.653 -1.076 -1.568 -2.149 -2.501 -2.752 -3.298 -3.373
0.00012351 -2.10000 10.05000 0.8171050549 2.4245627404    0.760  3.010  3.6628  0.912    7  0.000  0.415    22.97    15.26    10.34     8.12     6.59  1    -1e-30      0.00 7.527e-01 2.472e-01 1.707e-05 1.224e-05 5.460e-05 -1.000 1.304e-04 -2.756 -1.097 -1.618 -2.223 -2.589 -2.847 -3.403 -3.480
0.00012351 -2.10000 10.05000 0.8171083331 2.4245638325    0.760  3.055  3.6601  0.856    7  0.000  0.414    25.87    16.88    11.39     8.96     7.27  1    -1e-30      0.00 7.524e-01 2.474e-01 1.697e-05 1.251e-05 5.443e-05 -1.000 1.304e-04 -2.868 -1.112 -1.668 -2.302 -2.683 -2.949 -3.519 -3.597
0.00012351 -2.10000 10.05000 0.8171098232 2.4245643288    0.760  3.083  3.6583  0.821    7  0.000  0.413    27.86    17.98    12.09     9.53     7.73  1    -1e-30      0.00 7.522e-01 2.476e-01 1.688e-05 1.277e-05 5.425e-05 -1.000 1.304e-04 -2.938 -1.117 -1.694 -2.347 -2.739 -3.010 -3.589 -3.669
0.00012351 -2.10000 10.05000 0.8171103001 2.4245644877    0.760  3.048  3.6605  0.866    7  0.000  0.413    25.36    16.60    11.20     8.82     7.15  1    -1e-30      0.00 7.521e-01 2.478e-01 1.683e-05 1.294e-05 5.412e-05 -1.000 1.304e-04 -2.849 -1.109 -1.659 -2.288 -2.667 -2.931 -3.499 -3.577
0.00012351 -2.10000 10.05000 0.8171104193 2.4245645274    0.760  3.045  3.6607  0.869    7  0.000  0.413    25.16    16.49    11.13     8.76     7.10  1    -1e-30      0.00 7.521e-01 2.478e-01 1.682e-05 1.296e-05 5.410e-05 -1.000 1.304e-04 -2.841 -1.108 -1.655 -2.283 -2.661 -2.925 -3.491 -3.570
0.00012351 -2.10000 10.05000 0.8171104789 2.4245645472    0.760  3.045  3.6606  0.868    7  0.000  0.413    25.20    16.51    11.15     8.77     7.11  1    -1e-30      0.00 7.521e-01 2.478e-01 1.682e-05 1.297e-05 5.410e-05 -1.000 1.304e-04 -2.843 -1.108 -1.656 -2.284 -2.662 -2.926 -3.493 -3.571
0.00012351 -2.10000 10.05000 0.8171105981 2.4245645869    0.760  3.057  3.6599  0.853    7  0.000  0.413    26.02    16.97    11.44     9.00     7.30  1    -1e-30      0.00 7.521e-01 2.478e-01 1.682e-05 1.298e-05 5.409e-05 -1.000 1.304e-04 -2.873 -1.112 -1.669 -2.305 -2.687 -2.953 -3.524 -3.603
0.00012351 -2.10000 10.05000 0.8171107173 2.4245646266    0.760  3.069  3.6592  0.839    7  0.000  0.413    26.84    17.42    11.73     9.24     7.49  1    -1e-30      0.00 7.520e-01 2.478e-01 1.682e-05 1.298e-05 5.409e-05 -1.000 1.304e-04 -2.903 -1.115 -1.681 -2.325 -2.711 -2.980 -3.554 -3.633
0.00012351 -2.10000 10.05000 0.8171108961 2.4245646862    0.760  3.090  3.6579  0.813    7  0.000  0.412    28.35    18.25    12.27     9.66     7.84  1    -1e-30      0.00 7.520e-01 2.478e-01 1.681e-05 1.300e-05 5.408e-05 -1.000 1.304e-04 -2.954 -1.119 -1.701 -2.359 -2.753 -3.025 -3.606 -3.686
0.00012351 -2.10000 10.05000 0.8171111345 2.4245647656    0.760  3.120  3.6559  0.775    7  0.000  0.412    30.77    19.57    13.11    10.34     8.39  1    -1e-30      0.00 7.520e-01 2.479e-01 1.678e-05 1.307e-05 5.402e-05 -1.000 1.304e-04 -3.031 -1.144 -1.742 -2.413 -2.815 -3.092 -3.681 -3.762
0.00012351 -2.10000 10.05000 0.8171114922 2.4245648848    0.760  3.171  3.6525  0.710    7  0.000  0.412    35.30    21.99    14.66    11.58     9.40  1    -1e-30      0.00 7.517e-01 2.482e-01 1.668e-05 1.345e-05 5.375e-05 -1.000 1.304e-04 -3.158 -1.182 -1.807 -2.501 -2.919 -3.202 -3.805 -3.888
0.00012351 -2.10000 10.05000 0.8171120882 2.4245650833    0.760  3.226  3.6488  0.640    7  0.523  0.411    40.94    24.95    16.54    13.09    10.62  1    -1e-30      0.00 7.512e-01 2.486e-01 1.652e-05 1.404e-05 5.331e-05 -1.000 1.305e-04 -3.295 -1.218 -1.874 -2.593 -3.028 -3.318 -3.938 -4.024
0.00012351 -2.10000 10.05000 0.8171124458 2.4245652024    0.761  3.244  3.6450  0.607    8  0.523  0.425    43.89    26.47    17.50    13.86    11.25  1  -4.1e-07      0.00 7.510e-01 2.488e-01 1.720e-05 1.429e-05 5.370e-05 -1.000 1.348e-04 -3.340 -1.179 -1.858 -2.597 -3.045 -3.342 -3.975 -4.063
0.00012351 -2.10000 10.05000 0.8171125054 2.4245652223    0.759  3.032  3.6590  0.874    8  0.523  0.427    24.87    16.32    11.02     8.67     7.03  1 -1.77e-07      0.00 7.510e-01 2.488e-01 1.720e-05 1.429e-05 5.370e-05 -1.000 1.348e-04 -2.809 -1.029 -1.592 -2.233 -2.618 -2.886 -3.458 -3.537
0.00012351 -2.10000 10.05000 0.8171126246 2.4245652620    0.756  2.878  3.6688  1.066    8  0.523  0.427    16.54    11.54     7.92     6.20     5.02  2 -1.02e-07      0.00 7.510e-01 2.488e-01 1.720e-05 1.429e-05 5.370e-05 -1.000 1.348e-04 -2.425 -0.952 -1.406 -1.955 -2.292 -2.534 -3.065 -3.139
0.00012351 -2.10000 10.05000 0.8171128631 2.4245653414    0.751  2.659  3.6829  1.338    8  0.523  0.427     9.25     7.04     4.94     3.84     3.10  3 -5.02e-08      0.00 7.510e-01 2.488e-01 1.720e-05 1.429e-05 5.370e-05 -1.000 1.348e-04 -1.877 -0.690 -1.039 -1.497 -1.790 -2.007 -2.498 -2.566
0.00012351 -2.10000 10.05000 0.8171131611 2.4245654407    0.744  2.664  3.6824  1.327    8  0.523  0.427     9.44     7.16     5.02     3.90     3.16  3 -5.14e-08      0.00 7.510e-01 2.488e-01 1.720e-05 1.429e-05 5.370e-05 -1.000 1.348e-04 -1.889 -0.693 -1.046 -1.506 -1.800 -2.018 -2.510 -2.578
0.00012351 -2.10000 10.05000 0.8171135783 2.4245655797    0.735  2.738  3.6773  1.227    8  0.523  0.427    11.64     8.56     5.95     4.64     3.75  2 -6.58e-08      0.00 7.510e-01 2.488e-01 1.720e-05 1.429e-05 5.370e-05 -1.000 1.348e-04 -2.075 -0.789 -1.175 -1.665 -1.973 -2.199 -2.704 -2.774
0.00012351 -2.10000 10.05000 0.8171141148 2.4245657584    0.724  2.922  3.6650  0.988    8  0.524  0.427    19.30    13.14     8.95     7.03     5.70  2 -1.25e-07      0.00 7.510e-01 2.488e-01 1.720e-05 1.429e-05 5.370e-05 -1.000 1.348e-04 -2.535 -0.958 -1.449 -2.030 -2.382 -2.633 -3.179 -3.254
0.00012351 -2.10000 10.05000 0.8171146512 2.4245659371    0.711  3.090  3.6538  0.767    8  0.524  0.427    30.78    19.50    13.05    10.32     8.36  1  -2.4e-07      0.00 7.510e-01 2.488e-01 1.720e-05 1.429e-05 5.370e-05 -1.000 1.348e-04 -2.955 -1.026 -1.636 -2.317 -2.727 -3.006 -3.602 -3.684
